,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,PowerConsumption,IndoorGPSx,IndoorGPSy,Phase,Phase_compressed,Production
100,2021-11-26 07:19:53,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2270.8,-0.398,0.845,7,1,0
101,2021-11-26 07:19:55,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2292.64,-0.365,0.755,7,1,0
102,2021-11-26 07:19:56,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2291.47,-0.371,0.788,7,1,0
103,2021-11-26 07:20:01,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2115.14,-0.545,0.881,7,1,0
104,2021-11-26 07:20:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2127.62,-0.518,1.249,7,1,0
105,2021-11-26 07:20:04,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2235.28,-0.457,1.429,7,1,0
6509,2021-11-26 07:20:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2174.44,-0.449,1.54,7,1,0
106,2021-11-26 07:20:07,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2418.26,-0.366,1.605,7,1,0
6064,2021-11-26 07:20:09,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2412.01,-0.334,1.594,7,1,0
107,2021-11-26 07:20:11,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2412.01,-0.338,1.607,7,1,0
108,2021-11-26 07:20:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2410.45,-0.367,1.62,7,1,0
6510,2021-11-26 07:20:13,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2420.6,-0.352,1.612,7,1,0
109,2021-11-26 07:20:15,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3398.0,2000.0,0.0,0.0,2113.57,-0.367,1.598,7,1,0
6033,2021-11-26 07:20:16,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3419.0,2000.0,0.0,0.0,2111.24,-0.341,1.617,7,1,0
110,2021-11-26 07:20:17,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2098.37,-0.341,1.62,7,1,0
111,2021-11-26 07:20:19,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2330.09,-0.334,1.617,7,1,0
112,2021-11-26 07:20:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2112.41,-0.335,1.641,7,1,0
113,2021-11-26 07:20:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2106.55,-0.33,1.607,7,1,0
114,2021-11-26 07:20:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2249.33,-0.27,1.624,7,1,0
115,2021-11-26 07:20:27,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2254.01,-0.412,1.718,7,1,0
6065,2021-11-26 07:20:29,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2252.85,-0.381,1.671,7,1,0
116,2021-11-26 07:20:30,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2275.09,-0.374,1.674,7,1,0
117,2021-11-26 07:20:31,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2290.3,-0.342,1.66,7,1,0
118,2021-11-26 07:20:33,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2112.02,-0.329,1.637,7,1,0
119,2021-11-26 07:20:35,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2105.38,-0.413,1.668,7,1,0
120,2021-11-26 07:20:37,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2110.07,-0.394,1.7,7,1,0
121,2021-11-26 07:20:39,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2104.22,-0.379,1.666,7,1,0
122,2021-11-26 07:20:41,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2133.08,-0.377,1.651,7,1,0
6066,2021-11-26 07:20:43,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2411.23,-0.36,1.686,7,1,0
123,2021-11-26 07:20:44,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2436.58,-0.365,1.695,7,1,0
6511,2021-11-26 07:20:45,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2422.93,-0.363,1.674,7,1,0
124,2021-11-26 07:20:46,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2403.82,-0.369,1.669,7,1,0
125,2021-11-26 07:20:50,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2410.45,-0.479,1.7,7,1,0
126,2021-11-26 07:20:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2114.75,-0.473,1.677,7,1,0
6512,2021-11-26 07:20:53,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2126.45,-0.5,1.677,7,1,0
127,2021-11-26 07:20:55,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2103.83,-0.43,1.455,7,1,0
128,2021-11-26 07:20:57,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2651.93,-0.43,1.158,7,1,0
129,2021-11-26 07:20:59,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2092.51,-0.44,0.988,7,1,0
130,2021-11-26 07:21:00,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2097.58,-0.436,0.963,7,1,0
6067,2021-11-26 07:21:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2259.09,-0.429,0.892,7,1,0
131,2021-11-26 07:21:04,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2239.97,-0.429,0.896,7,1,0
132,2021-11-26 07:21:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2250.51,-0.429,0.898,7,1,0
133,2021-11-26 07:21:07,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2268.84,-0.429,0.899,7,1,0
134,2021-11-26 07:21:08,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,888.0,1999.0,0.0,0.0,2266.51,-0.429,0.9,7,1,0
135,2021-11-26 07:21:11,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2326.97,-0.435,0.882,7,1,0
136,2021-11-26 07:21:13,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2101.48,-0.439,0.906,7,1,0
137,2021-11-26 07:21:15,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2104.61,-0.445,0.91,7,1,0
138,2021-11-26 07:21:17,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2127.62,-0.445,0.917,7,1,0
139,2021-11-26 07:21:19,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2429.56,-0.439,0.906,7,1,0
140,2021-11-26 07:21:21,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2430.74,-0.463,0.92,7,1,0
6068,2021-11-26 07:21:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2426.05,-0.447,0.931,7,1,0
141,2021-11-26 07:21:24,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2871.55,-0.443,0.939,7,1,0
6513,2021-11-26 07:21:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2406.94,-0.441,0.944,7,1,0
142,2021-11-26 07:21:27,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2235.29,-0.456,0.945,7,1,0
143,2021-11-26 07:21:29,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2103.44,-0.449,0.941,7,1,0
144,2021-11-26 07:21:31,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2105.38,-0.451,0.937,7,1,0
145,2021-11-26 07:21:32,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2113.97,-0.451,0.936,7,1,0
6069,2021-11-26 07:21:37,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2185.36,-0.391,1.378,7,1,0
146,2021-11-26 07:21:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2621.89,-0.416,1.283,7,1,0
147,2021-11-26 07:21:39,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2248.16,-0.404,1.352,7,1,0
148,2021-11-26 07:21:40,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2255.18,-0.387,1.336,7,1,0
149,2021-11-26 07:21:44,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2241.14,-0.335,0.993,7,1,0
6514,2021-11-26 07:21:45,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2115.92,-0.343,0.992,7,1,0
150,2021-11-26 07:21:47,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2092.51,-0.334,0.927,7,1,0
151,2021-11-26 07:21:49,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2081.19,-0.234,0.911,7,1,0
152,2021-11-26 07:21:51,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2111.24,-0.325,0.908,7,1,0
153,2021-11-26 07:21:53,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2120.6,-0.503,1.097,7,1,0
154,2021-11-26 07:21:55,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2388.99,-0.422,1.469,7,1,0
6070,2021-11-26 07:21:57,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2410.84,-0.391,1.725,7,1,0
155,2021-11-26 07:21:58,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2419.04,-0.38,1.773,7,1,0
156,2021-11-26 07:21:59,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2429.57,-0.355,1.781,7,1,0
157,2021-11-26 07:22:01,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2414.74,-0.324,1.764,7,1,0
158,2021-11-26 07:22:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2364.42,-0.339,1.795,7,1,0
159,2021-11-26 07:22:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2101.88,-0.325,1.763,7,1,0
160,2021-11-26 07:22:07,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2101.87,-0.339,1.8,7,1,0
161,2021-11-26 07:22:09,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2114.74,-0.338,1.804,7,1,0
6071,2021-11-26 07:22:11,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2096.02,-0.335,1.755,7,1,0
162,2021-11-26 07:22:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2120.6,-0.302,1.721,7,1,0
163,2021-11-26 07:22:13,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,1138.0,2000.0,0.0,0.0,2246.21,-0.291,1.716,7,1,0
164,2021-11-26 07:22:15,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2242.31,-0.28,1.706,7,1,0
6599,2021-11-26 07:22:17,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2672.22,-0.256,1.697,7,1,0
165,2021-11-26 07:22:18,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,3133.71,-0.261,1.692,7,1,0
166,2021-11-26 07:22:20,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2276.26,-0.265,1.694,7,1,0
6515,2021-11-26 07:22:21,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2270.41,-0.268,1.698,7,1,0
167,2021-11-26 07:22:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2102.26,-0.271,1.702,7,1,0
6034,2021-11-26 07:22:24,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2110.07,-0.271,1.703,7,1,0
168,2021-11-26 07:22:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2099.53,-0.275,1.693,7,1,0
169,2021-11-26 07:22:27,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2105.39,-0.257,1.686,7,1,0
170,2021-11-26 07:22:29,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2386.65,-0.259,1.694,7,1,0
6072,2021-11-26 07:22:31,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2405.38,-0.276,1.697,7,1,0
171,2021-11-26 07:22:33,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2407.33,-0.27,1.697,7,1,0
172,2021-11-26 07:22:35,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2416.69,-0.267,1.689,7,1,0
173,2021-11-26 07:22:38,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2404.99,-0.228,1.751,7,1,0
6359,2021-11-26 07:22:39,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2383.92,-0.275,1.733,7,1,0
174,2021-11-26 07:22:41,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2101.09,-0.341,1.501,7,1,0
175,2021-11-26 07:22:43,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2092.51,-0.256,1.506,7,1,0
176,2021-11-26 07:22:45,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2094.47,-0.344,1.517,7,1,0
177,2021-11-26 07:22:47,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2110.07,-0.473,1.601,7,1,0
178,2021-11-26 07:22:49,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2197.46,-0.471,1.72,7,1,0
6073,2021-11-26 07:22:51,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2264.55,-0.477,1.713,7,1,0
179,2021-11-26 07:22:52,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2263.77,-0.433,1.688,7,1,0
180,2021-11-26 07:22:53,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2257.92,-0.474,1.687,7,1,0
181,2021-11-26 07:22:55,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,3558.92,-0.415,1.604,7,1,0
182,2021-11-26 07:22:57,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2091.34,-0.479,1.691,7,1,0
183,2021-11-26 07:22:59,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2083.15,-0.375,2.003,7,1,0
184,2021-11-26 07:23:01,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2097.97,-0.396,2.017,7,1,0
185,2021-11-26 07:23:03,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2090.17,-0.193,2.1,7,1,0
186,2021-11-26 07:23:05,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2125.28,-0.064,2.202,7,1,0
187,2021-11-26 07:23:07,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2196.28,-0.244,2.305,7,1,0
188,2021-11-26 07:23:09,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2392.9,-0.186,2.578,7,1,0
6074,2021-11-26 07:23:11,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2396.41,-0.272,2.325,7,1,0
189,2021-11-26 07:23:12,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2390.95,-0.296,2.248,7,1,0
190,2021-11-26 07:23:13,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2389.0,-0.278,2.276,7,1,0
191,2021-11-26 07:23:15,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2403.43,-0.249,2.369,7,1,0
192,2021-11-26 07:23:17,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2118.26,-0.251,2.413,7,1,0
193,2021-11-26 07:23:19,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2103.44,-0.24,2.44,7,1,0
194,2021-11-26 07:23:21,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2103.05,-0.169,2.401,7,1,0
195,2021-11-26 07:23:23,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2103.05,-0.21,2.433,7,1,0
196,2021-11-26 07:23:25,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2137.38,-0.213,2.414,7,1,0
197,2021-11-26 07:23:27,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,1999.0,0.0,0.0,2242.31,-0.211,2.384,7,1,0
198,2021-11-26 07:23:29,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,3440.0,2000.0,0.0,0.0,2231.78,-0.208,2.287,7,1,0
